iso_year,iso_week,censuscode,district,state,lat,lon,cases,deaths,is_outbreak,cases_lag1,cases_lag2,cases_lag3,cases_roll4w,temp_k,preci_mm,LAI,population_2024,pop_density_per_km2_2024,week_sin,week_cos,is_monsoon
2012,44,231,Bhojpur,Bihar,25.25,84.25,36,0.0,0,,,,,303.7333334,0.002867402414,10.0,2468326,1038.83,-0.822984,0.568065,0
2015,27,231,Bhojpur,Bihar,25.25,84.25,724,2.0,1,36.0,,,36.0,296.03000000000003,1.972170859,5.0,2468326,1038.83,-0.120537,-0.992709,1
2015,27,235,Aurangabad,Bihar,24.786306,84.41448983,906,0.0,0,,,,,309.44,1.230280633,8.0,4137466,1259.92,-0.120537,-0.992709,1
2015,27,236,Gaya,Bihar,24.7964355,85.0079563,1204,0.0,0,,,,,,0.8612070731,8.0,2791466,560.77,-0.120537,-0.992709,1
2019,41,239,Jehanabad,Bihar,25.15247135,85.00687849,5,0.0,0,,,,,300.17,0.3217408158,17.0,8740855,9365.74,-0.970942,0.239316,0
2019,42,240,Arwal,Bihar,25.18077715,84.65920203,5,0.0,0,,,,,302.568,0.03988869053,,974431,1461.16,-0.935016,0.354605,0
2012,36,247,East Kameng,Arunachal Pradesh,27.3,93.05,31,1.0,0,,,,,284.0,2.993585127,13.0,5495376,884.9,-0.935016,-0.354605,1
2012,36,248,Papum Pare,Arunachal Pradesh,27.28636665,93.6187716,544,0.0,1,,,,,287.94,2.063140676,12.0,2454536,625.21,-0.935016,-0.354605,1
2015,34,248,Papum Pare,Arunachal Pradesh,27.28636665,93.6187716,43,0.0,0,544.0,,,544.0,,2.74522194,,2454536,625.21,-0.822984,-0.568065,1
2015,37,248,Papum Pare,Arunachal Pradesh,27.28636665,93.6187716,20,0.0,0,43.0,544.0,,293.5,287.2133334,1.202382835,35.0,2454536,625.21,-0.970942,-0.239316,1
2015,39,248,Papum Pare,Arunachal Pradesh,27.28636665,93.6187716,219,0.0,0,20.0,43.0,544.0,202.33,296.37,1.8752664470000002,,2454536,625.21,-1.0,-0.0,1
2012,37,250,West Siang,Arunachal Pradesh,28.4,94.55,363,0.0,0,,,,,292.9266666,2.628034519,13.0,864792,104.37,-0.970942,-0.239316,1
2015,33,250,West Siang,Arunachal Pradesh,28.4,94.55,460,0.0,1,363.0,,,363.0,292.5333334,0.646342076,4.0,864792,104.37,-0.748511,-0.663123,1
2015,41,250,West Siang,Arunachal Pradesh,28.4,94.55,20,0.0,0,460.0,363.0,,411.5,294.536,0.2793232383,40.0,864792,104.37,-0.970942,0.239316,0
2013,44,251,East Siang,Arunachal Pradesh,28.3,95.15,8,2.0,0,,,,,292.868,0.5127766859,50.0,2467920,629.4,-0.822984,0.568065,0
2014,49,251,East Siang,Arunachal Pradesh,28.3,95.15,64,0.0,0,8.0,,,8.0,286.85,0.1201638328,35.0,2467920,629.4,-0.354605,0.935016,0
2015,23,251,East Siang,Arunachal Pradesh,28.3,95.15,14420,6.0,1,64.0,8.0,,36.0,295.2,3.5019120130000005,17.0,2467920,629.4,0.354605,-0.935016,1
2015,24,251,East Siang,Arunachal Pradesh,28.3,95.15,68,0.0,0,14420.0,64.0,8.0,4830.67,297.15000000000003,4.401960024,17.0,2467920,629.4,0.239316,-0.970942,1
2016,34,251,East Siang,Arunachal Pradesh,28.3,95.15,5,0.0,0,68.0,14420.0,64.0,3640.0,295.8,0.4468191859,48.0,2467920,629.4,-0.822984,-0.568065,1
2019,23,251,East Siang,Arunachal Pradesh,28.3,95.15,183,0.0,0,5.0,68.0,14420.0,3639.25,297.2733334,0.7817187043,44.0,2467920,629.4,0.354605,-0.935016,1
2019,25,251,East Siang,Arunachal Pradesh,28.3,95.15,316,0.0,0,183.0,5.0,68.0,3669.0,287.64,1.698544596,13.0,2467920,629.4,0.120537,-0.992709,1
2012,37,252,Upper Siang,Arunachal Pradesh,28.73120455,95.03773151,278,0.0,1,,,,,293.79,2.45122472,14.0,1763168,249.11,-0.970942,-0.239316,1
2015,34,252,Upper Siang,Arunachal Pradesh,28.73120455,95.03773151,43,0.0,0,278.0,,,278.0,298.36,3.054230503,8.0,1763168,249.11,-0.822984,-0.568065,1
2018,41,262,Mokokchung,Nagaland,26.4795861,94.51052755,1,0.0,0,,,,,299.56,0.2389401517,29.0,1393509,830.15,-0.970942,0.239316,0
2015,42,265,Dimapur,Nagaland,25.911744,93.721703,16,1.0,0,,,,,300.19,0.438913429,44.0,4602803,5451.3,-0.935016,0.354605,0
2016,45,265,Dimapur,Nagaland,25.911744,93.721703,134,0.0,1,16.0,,,16.0,297.12,0.4497040252,39.0,4602803,5451.3,-0.748511,0.663123,0
2017,41,265,Dimapur,Nagaland,25.911744,93.721703,2,0.0,0,134.0,16.0,,75.0,300.37333340000004,0.4452654229,36.0,4602803,5451.3,-0.970942,0.239316,0
2018,28,265,Dimapur,Nagaland,25.911744,93.721703,8,0.0,0,2.0,134.0,16.0,50.67,300.3866666,0.9255626119,27.0,4602803,5451.3,-0.239316,-0.970942,1
2019,34,270,Kohima,Nagaland,25.75,94.166667,2,0.0,0,,,,,297.90500000000003,0.2519968305,51.0,1488373,965.7,-0.822984,-0.568065,1
2011,42,274,Churachandpur,Manipur,24.378704,93.6970015,71,0.0,1,,,,,297.56,0.9884828065,43.0,1246815,261.99,-0.935016,0.354605,0
2012,43,274,Churachandpur,Manipur,24.378704,93.6970015,25,0.0,0,71.0,,,71.0,297.8166666,0.09265054011,56.0,1246815,261.99,-0.885456,0.464723,0
2013,43,274,Churachandpur,Manipur,24.378704,93.6970015,11,0.0,0,25.0,71.0,,48.0,297.7666666,0.38012456,,1246815,261.99,-0.885456,0.464723,0
2015,34,274,Churachandpur,Manipur,24.378704,93.6970015,16,0.0,0,11.0,25.0,71.0,35.67,,1.692400482,17.0,1246815,261.99,-0.822984,-0.568065,1
2017,18,274,Churachandpur,Manipur,24.378704,93.6970015,54,1.0,0,16.0,11.0,25.0,30.75,301.3833334,0.1300617482,53.0,1246815,261.99,0.822984,-0.568065,0
2016,37,277,Imphal West,Manipur,24.757326,93.85847858,22,0.0,0,,,,,299.49333340000004,0.4352542168,33.0,2576225,8264.28,-0.970942,-0.239316,1
2017,22,277,Imphal West,Manipur,24.757326,93.85847858,164,0.0,1,22.0,,,22.0,,1.408557683,28.0,2576225,8264.28,0.464723,-0.885456,1
2016,37,278,Imphal East,Manipur,24.8126477,93.9283673,31,0.0,1,,,,,299.49333340000004,0.4352542168,33.0,1644653,1713.72,-0.970942,-0.239316,1
2019,31,278,Imphal East,Manipur,24.85154025,94.00947958,29,0.0,0,31.0,,,31.0,299.1,0.7593519637,18.0,1644653,1713.72,-0.568065,-0.822984,1
2019,40,278,Imphal East,Manipur,24.85154025,94.00947958,14,0.0,0,29.0,31.0,,30.0,297.99,0.4664728123,25.0,1644653,1713.72,-0.992709,0.120537,0
2016,50,282,Kolasib,Mizoram,24.18947525,92.71331813,38,0.0,0,,,,,294.65000000000003,0.0004100126057,62.0,1341714,962.38,-0.239316,0.970942,0
2016,35,283,Aizawl,Mizoram,23.7435236,92.7382905,48,0.0,0,,,,,300.74,0.5735230464,27.0,122108,31.58,-0.885456,-0.464723,1
2016,43,283,Aizawl,Mizoram,23.7435236,92.7382905,141,0.0,1,48.0,,,48.0,298.356,0.3371988208,57.0,122108,31.58,-0.885456,0.464723,0
2016,45,283,Aizawl,Mizoram,23.7435236,92.7382905,4,0.0,0,141.0,48.0,,94.5,299.9066666,1.124092581,,122108,31.58,-0.748511,0.663123,0
2019,44,283,Aizawl,Mizoram,23.7435236,92.7382905,53,0.0,0,4.0,141.0,48.0,64.33,297.065,0.367086469,56.0,122108,31.58,-0.822984,0.568065,0
2021,48,283,Aizawl,Mizoram,23.7435236,92.7382905,16,0.0,0,53.0,4.0,141.0,61.5,295.74333340000004,5.67e-05,,122108,31.58,-0.464723,0.885456,0
2016,32,293,West Garo Hills,Meghalaya,25.60631425,90.21139055,63,0.0,0,,,,,,0.3106127771,,1137398,333.2,-0.663123,-0.748511,1
2017,23,293,West Garo Hills,Meghalaya,25.60631425,90.21139055,126,0.0,1,63.0,,,63.0,299.75,1.115118557,34.0,1137398,333.2,0.354605,-0.935016,1
2021,37,294,East Garo Hills,Meghalaya,25.61849455,90.63421622,3,0.0,0,,,,,300.8,0.5394564589,27.0,2525936,842.81,-0.970942,-0.239316,1
2017,36,300,Kokrajhar,Assam,26.58687695,90.29293105,4,1.0,0,,,,,297.36,0.8524764544,24.0,591441,182.63,-0.935016,-0.354605,1
2017,41,301,Dhubri,Assam,26.01894625,89.94188952,7,0.0,0,,,,,301.41200000000003,0.6171185581,20.0,77860,33.24,-0.970942,0.239316,0
2016,26,302,Goalpara,Assam,26.1783623,90.6226683,30,0.0,1,,,,,298.67,1.026625244,12.0,55744,27.11,-0.0,-1.0,1
2017,33,302,Goalpara,Assam,26.1783623,90.6226683,27,0.0,0,30.0,,,30.0,,2.670809058,4.0,55744,27.11,-0.748511,-0.663123,1
2015,32,305,Nagaon,Assam,26.30414915,92.71605974,9,0.0,0,,,,,304.71,0.7333330727,,4028816,975.04,-0.663123,-0.748511,1
2017,30,305,Nagaon,Assam,26.30414915,92.71605974,82,0.0,1,9.0,,,9.0,301.68,1.071144848,15.0,4028816,975.04,-0.464723,-0.885456,1
2021,51,305,Nagaon,Assam,26.30414915,92.71605974,1,0.0,0,82.0,9.0,,45.5,295.6033334,6.34e-05,23.0,4028816,975.04,-0.120537,0.992709,0
2010,43,306,Sonitpur,Assam,26.76777075,92.70140886,9,1.0,0,,,,,300.18,0.1532267814,26.0,999474,185.82,-0.885456,0.464723,0
2012,41,306,Sonitpur,Assam,26.76777075,92.70140886,489,0.0,1,9.0,,,9.0,299.145,0.6064869678,27.0,999474,185.82,-0.970942,0.239316,0
2016,22,306,Sonitpur,Assam,26.76777075,92.70140886,113,0.0,0,489.0,9.0,,249.0,299.99,0.7493774582,,999474,185.82,0.464723,-0.885456,1
2019,28,306,Sonitpur,Assam,26.6265106,92.8002917,8,0.0,0,113.0,489.0,9.0,203.67,,4.013340576,,999474,185.82,-0.239316,-0.970942,1
2022,22,306,Sonitpur,Assam,26.76777075,92.70140886,2,0.0,0,8.0,113.0,489.0,154.75,301.796,0.5937271413,9.0,999474,185.82,0.464723,-0.885456,1
2015,36,307,Lakhimpur,Assam,27.0827158,93.9978423,22,0.0,1,,,,,,4.067612711,3.0,1376362,457.94,-0.935016,-0.354605,1
2017,42,307,Lakhimpur,Assam,27.0827158,93.9978423,10,0.0,0,22.0,,,22.0,301.315,0.4655475234,27.0,1376362,457.94,-0.935016,0.354605,0
2012,43,308,Dhemaji,Assam,27.4668315,94.51786509,11,0.0,0,,,,,300.17,0.00367121711,,285719,104.79,-0.885456,0.464723,0
2015,39,308,Dhemaji,Assam,27.4668315,94.51786509,22,0.0,1,11.0,,,11.0,302.5,2.000969521,18.0,285719,104.79,-1.0,-0.0,1
2016,35,309,Tinsukia,Assam,27.52016575,95.53063473,16,0.0,0,,,,,300.625,0.4757304659,35.0,1103863,276.46,-0.885456,-0.464723,1
2010,38,310,Dibrugarh,Assam,27.4844597,94.9019447,3,0.0,0,,,,,297.58,0.8787686723,,1845991,518.64,-0.992709,-0.120537,1
2016,31,310,Dibrugarh,Assam,27.4844597,94.9019447,14,0.0,1,3.0,,,3.0,291.615,0.3493071701,13.0,1845991,518.64,-0.568065,-0.822984,1
2018,25,310,Dibrugarh,Assam,27.4844597,94.9019447,7,0.0,0,14.0,3.0,,8.5,292.42,1.015468781,,1845991,518.64,0.120537,-0.992709,1
2019,43,310,Dibrugarh,Assam,27.4844597,94.9019447,1,0.0,0,7.0,14.0,3.0,8.0,299.708,0.3143609,,1845991,518.64,-0.885456,0.464723,0
2019,1,312,Jorhat,Assam,26.7577925,94.2079645,12,0.0,0,,,,,293.6033334,0.02072528327,34.0,3781268,1209.1,0.120537,0.992709,0
2018,39,314,Karbi Anglong,Assam,26.0,93.5,18,0.0,0,,,,,300.72,0.498053236,36.0,2874742,266.14,-1.0,-0.0,1
2012,41,319,Bongaigaon,Assam,26.41237695,90.57149765,27,1.0,0,,,,,296.968,0.4364559501,39.0,2081496,1934.85,-0.970942,0.239316,0
2013,30,321,Kamrup,Assam,26.12755515,91.29987148,130,0.0,0,,,,,301.16,1.799676349,10.0,1945748,652.29,-0.464723,-0.885456,1
2015,29,321,Kamrup,Assam,26.12755515,91.29987148,1242,2.0,1,130.0,,,130.0,301.81333340000003,1.127119895,,1945748,652.29,-0.354605,-0.935016,1
2016,16,321,Kamrup,Assam,26.12755515,91.29987148,520,1.0,0,1242.0,130.0,,686.0,297.76,1.4133594369999998,12.0,1945748,652.29,0.935016,-0.354605,0
2016,52,321,Kamrup,Assam,26.12755515,91.29987148,33,0.0,0,520.0,1242.0,130.0,630.67,296.1033334,0.01882134169,19.0,1945748,652.29,0.0,1.0,0
2013,35,327,Darjiling,West Bengal,26.8735351,88.6131918,530,0.0,0,,,,,300.0933334,1.789624224,7.0,3231900,999.88,-0.885456,-0.464723,1
2013,31,328,Jalpaiguri,West Bengal,26.4733048,88.67886686,189,1.0,0,,,,,297.04,1.191221325,15.0,1131550,179.11,-0.568065,-0.822984,1
2013,42,328,Jalpaiguri,West Bengal,26.4733048,88.67886686,76,0.0,0,189.0,,,189.0,301.82,0.4712297584,,1131550,179.11,-0.935016,0.354605,0
2016,42,328,Jalpaiguri,West Bengal,26.4733048,88.67886686,778,0.0,1,76.0,189.0,,132.5,291.32,2.7307069379999995,36.0,1131550,179.11,-0.935016,0.354605,0
2021,36,328,Jalpaiguri,West Bengal,26.4733048,88.67886686,119,1.0,0,778.0,76.0,189.0,347.67,296.148,0.8274690328,37.0,1131550,179.11,-0.935016,-0.354605,1
2022,18,328,Jalpaiguri,West Bengal,26.4733048,88.67886686,272,0.0,0,119.0,778.0,76.0,290.5,304.6,0.2161416423,,1131550,179.11,0.822984,-0.568065,0
2016,8,330,Uttar Dinajpur,West Bengal,25.8707958,87.96259728,140,0.0,0,,,,,298.97,0.001412002241,,3724228,1140.69,0.822984,0.568065,0
2015,45,331,Dakshin Dinajpur,West Bengal,25.38703085,88.50471505,100,0.0,0,,,,,300.9133334,0.03306367674,14.0,26078,11.86,-0.748511,0.663123,0
2016,34,331,Dakshin Dinajpur,West Bengal,25.38703085,88.50471505,114,0.0,1,100.0,,,100.0,303.6,0.5268346398,19.0,26078,11.86,-0.822984,-0.568065,1
2014,44,332,Maldah,West Bengal,25.0057449,88.1398483,193,6.0,0,,,,,301.48,0.05474470437,16.0,1399139,384.27,-0.822984,0.568065,0
2017,27,332,Maldah,West Bengal,25.0057449,88.1398483,1228,0.0,1,193.0,,,193.0,,1.295882154,4.0,1399139,384.27,-0.120537,-0.992709,1
2017,39,332,Maldah,West Bengal,25.0057449,88.1398483,278,0.0,0,1228.0,193.0,,710.5,300.36,0.6536106912,19.0,1399139,384.27,-1.0,-0.0,1
2013,40,333,Murshidabad,West Bengal,24.1745993,88.2721335,27,0.0,0,,,,,300.40000000000003,0.9734056509,6.0,1050059,194.29,-0.992709,0.120537,0
2014,44,333,Murshidabad,West Bengal,24.1745993,88.2721335,77,0.0,0,27.0,,,27.0,301.815,0.05176576577,,1050059,194.29,-0.822984,0.568065,0
2016,33,333,Murshidabad,West Bengal,24.1745993,88.2721335,562,0.0,0,77.0,27.0,,52.0,301.05,0.7605017521,6.0,1050059,194.29,-0.748511,-0.663123,1
2018,28,333,Murshidabad,West Bengal,24.1745993,88.2721335,241,0.0,0,562.0,77.0,27.0,222.0,300.0333334,0.3702091536,10.0,1050059,194.29,-0.239316,-0.970942,1
2018,31,333,Murshidabad,West Bengal,24.1745993,88.2721335,735,0.0,1,241.0,562.0,77.0,226.75,,1.15151054,3.0,1050059,194.29,-0.568065,-0.822984,1
2018,32,333,Murshidabad,West Bengal,24.1745993,88.2721335,532,0.0,0,735.0,241.0,562.0,403.75,,1.147983465,5.0,1050059,194.29,-0.663123,-0.748511,1
2018,34,333,Murshidabad,West Bengal,24.1745993,88.2721335,651,0.0,0,532.0,735.0,241.0,517.5,303.72,0.3636899329,5.0,1050059,194.29,-0.822984,-0.568065,1
2019,33,333,Murshidabad,West Bengal,24.1745993,88.2721335,497,0.0,0,651.0,532.0,735.0,539.75,304.38,0.7416281037,8.0,1050059,194.29,-0.748511,-0.663123,1
2011,9,334,Birbhum,West Bengal,24.0,87.583333,16,1.0,0,,,,,302.85,0.001634080366,6.0,2089435,454.77,0.885456,0.464723,0
2014,28,334,Birbhum,West Bengal,24.0,87.583333,28,0.0,0,16.0,,,16.0,,0.9084384399,7.0,2089435,454.77,-0.239316,-0.970942,1
2014,40,334,Birbhum,West Bengal,24.0,87.583333,152,0.0,0,28.0,16.0,,22.0,301.01,0.1947968649,,2089435,454.77,-0.992709,0.120537,0
2014,41,334,Birbhum,West Bengal,24.0,87.583333,82,0.0,0,152.0,28.0,16.0,65.33,300.79200000000003,0.07103023029,,2089435,454.77,-0.970942,0.239316,0
2015,39,334,Birbhum,West Bengal,24.0,87.583333,138,0.0,0,82.0,152.0,28.0,69.5,302.28000000000003,1.382785148,24.0,2089435,454.77,-1.0,-0.0,1
2015,41,334,Birbhum,West Bengal,24.0,87.583333,570,0.0,0,138.0,82.0,152.0,100.0,302.76,0.0597272682,26.0,2089435,454.77,-0.970942,0.239316,0
2017,29,334,Birbhum,West Bengal,24.0,87.583333,1106,0.0,1,570.0,138.0,82.0,235.5,306.40000000000003,0.5813826903,4.0,2089435,454.77,-0.354605,-0.935016,1
2015,50,335,Barddhaman,West Bengal,23.41146995,87.84499445,59,0.0,0,,,,,300.9866666,0.0709529131,5.0,1062413,149.56,-0.239316,0.970942,0
2010,35,336,Nadia,West Bengal,23.48454125,88.55676307,233,0.0,0,,,,,301.86,0.2664040613,11.0,2454449,617.74,-0.885456,-0.464723,1
2010,38,336,Nadia,West Bengal,23.48454125,88.55676307,24,0.0,0,233.0,,,233.0,300.34000000000003,1.052907316,,2454449,617.74,-0.992709,-0.120537,1
2010,42,336,Nadia,West Bengal,23.48454125,88.55676307,301,0.0,0,24.0,233.0,,128.5,301.30333340000004,0.2277246495,14.0,2454449,617.74,-0.935016,0.354605,0
2012,30,336,Nadia,West Bengal,23.48454125,88.55676307,38,0.0,0,301.0,24.0,233.0,186.0,299.65000000000003,0.6467231556,8.0,2454449,617.74,-0.464723,-0.885456,1
2012,33,336,Nadia,West Bengal,23.48454125,88.55676307,45,0.0,0,38.0,301.0,24.0,149.0,301.18,0.853531279,10.0,2454449,617.74,-0.748511,-0.663123,1
2012,34,336,Nadia,West Bengal,23.48454125,88.55676307,27,0.0,0,45.0,38.0,301.0,102.0,299.975,0.3690817139,9.0,2454449,617.74,-0.822984,-0.568065,1
2012,35,336,Nadia,West Bengal,23.48454125,88.55676307,111,0.0,0,27.0,45.0,38.0,102.75,299.9583333333333,0.2433684707,13.0,2454449,617.74,-0.885456,-0.464723,1
2012,37,336,Nadia,West Bengal,23.48454125,88.55676307,26,0.0,0,111.0,27.0,45.0,55.25,300.31,0.7557719853,12.0,2454449,617.74,-0.970942,-0.239316,1
2012,40,336,Nadia,West Bengal,23.48454125,88.55676307,37,0.0,0,26.0,111.0,27.0,52.25,304.2866666,0.3930995035,,2454449,617.74,-0.992709,0.120537,0
2012,41,336,Nadia,West Bengal,23.48454125,88.55676307,80,0.0,0,37.0,26.0,111.0,50.25,302.73,0.5512497360999999,16.0,2454449,617.74,-0.970942,0.239316,0
2012,43,336,Nadia,West Bengal,23.48454125,88.55676307,10,0.0,0,80.0,37.0,26.0,63.5,304.676,0.002279750984,12.0,2454449,617.74,-0.885456,0.464723,0
2013,33,336,Nadia,West Bengal,23.48454125,88.55676307,26,0.0,0,10.0,80.0,37.0,38.25,299.49,0.7646850002,11.0,2454449,617.74,-0.748511,-0.663123,1
2013,34,336,Nadia,West Bengal,23.48454125,88.55676307,35,0.0,0,26.0,10.0,80.0,38.25,301.88,0.9420507977,,2454449,617.74,-0.822984,-0.568065,1
2013,35,336,Nadia,West Bengal,23.48454125,88.55676307,26,0.0,0,35.0,26.0,10.0,37.75,302.13,0.9666357969,,2454449,617.74,-0.885456,-0.464723,1
2013,43,336,Nadia,West Bengal,23.48454125,88.55676307,51,0.0,0,26.0,35.0,26.0,24.25,301.28000000000003,0.2488551425,,2454449,617.74,-0.885456,0.464723,0
2015,35,336,Nadia,West Bengal,23.48454125,88.55676307,364,0.0,0,51.0,26.0,35.0,34.5,299.32,0.7176648537,,2454449,617.74,-0.885456,-0.464723,1
2016,33,336,Nadia,West Bengal,23.48454125,88.55676307,162,0.0,0,364.0,51.0,26.0,119.0,301.76,0.6048808829,11.0,2454449,617.74,-0.748511,-0.663123,1
2016,34,336,Nadia,West Bengal,23.48454125,88.55676307,106,0.0,0,162.0,364.0,51.0,150.75,303.29,1.719825849,,2454449,617.74,-0.822984,-0.568065,1
2017,34,336,Nadia,West Bengal,23.48454125,88.55676307,978,0.0,1,106.0,162.0,364.0,170.75,301.19,0.9129071531,,2454449,617.74,-0.822984,-0.568065,1
2018,28,336,Nadia,West Bengal,23.48454125,88.55676307,419,0.0,0,978.0,106.0,162.0,402.5,300.355,0.3733149412,11.0,2454449,617.74,-0.239316,-0.970942,1
2018,35,336,Nadia,West Bengal,23.48454125,88.55676307,465,0.0,0,419.0,978.0,106.0,416.25,296.90000000000003,0.3576269969,,2454449,617.74,-0.885456,-0.464723,1
2018,36,336,Nadia,West Bengal,23.48454125,88.55676307,765,0.0,1,465.0,419.0,978.0,492.0,300.38250000000005,0.59091485165,10.0,2454449,617.74,-0.935016,-0.354605,1
2018,37,336,Nadia,West Bengal,23.48454125,88.55676307,1006,0.0,1,765.0,465.0,419.0,656.75,299.63,0.41120352314999997,10.0,2454449,617.74,-0.970942,-0.239316,1
2019,32,336,Nadia,West Bengal,23.48454125,88.55676307,27,0.0,0,1006.0,765.0,465.0,663.75,301.33,0.6856440832,9.0,2454449,617.74,-0.663123,-0.748511,1
2010,43,337,North 24 Parganas,West Bengal,22.642931,88.8930579,279,0.0,0,,,,,301.445,0.01066506888,17.0,138409,23.5,-0.885456,0.464723,0
2012,41,337,North 24 Parganas,West Bengal,22.642931,88.8930579,573,2.0,0,279.0,,,279.0,300.42333340000005,0.69160053185,22.0,138409,23.5,-0.970942,0.239316,0
2013,27,337,North 24 Parganas,West Bengal,22.642931,88.8930579,42,0.0,0,573.0,279.0,,426.0,300.32,0.9594689816,15.0,138409,23.5,-0.120537,-0.992709,1
2014,33,337,North 24 Parganas,West Bengal,22.642931,88.8930579,1579,1.0,0,42.0,573.0,279.0,298.0,301.42,0.8215743203,9.0,138409,23.5,-0.748511,-0.663123,1
2014,39,337,North 24 Parganas,West Bengal,22.642931,88.8930579,225,0.0,0,1579.0,42.0,573.0,618.25,301.89,0.788186879,,138409,23.5,-1.0,-0.0,1
2016,23,337,North 24 Parganas,West Bengal,22.642931,88.8930579,598,0.0,0,225.0,1579.0,42.0,604.75,299.152,0.5447739172,13.0,138409,23.5,0.354605,-0.935016,1
2016,32,337,North 24 Parganas,West Bengal,22.642931,88.8930579,808,3.0,0,598.0,225.0,1579.0,611.0,300.42,0.8922636225000001,8.0,138409,23.5,-0.663123,-0.748511,1
2017,31,337,North 24 Parganas,West Bengal,22.642931,88.8930579,4258,0.0,1,808.0,598.0,225.0,802.5,296.865,0.74527289885,6.0,138409,23.5,-0.568065,-0.822984,1
2017,38,337,North 24 Parganas,West Bengal,22.642931,88.8930579,2222,0.0,0,4258.0,808.0,598.0,1472.25,301.12,1.668240644,,138409,23.5,-0.992709,-0.120537,1
2012,35,338,Hugli,West Bengal,22.9052114,88.3760639,22,0.0,0,,,,,300.42,0.6450592376,,273884,86.04,-0.885456,-0.464723,1
2014,35,338,Hugli,West Bengal,22.9052114,88.3760639,223,0.0,0,22.0,,,22.0,303.08,0.6230619635,,273884,86.04,-0.885456,-0.464723,1
2014,46,338,Hugli,West Bengal,22.9052114,88.3760639,79,0.0,0,223.0,22.0,,122.5,302.02,8.44e-05,11.0,273884,86.04,-0.663123,0.748511,0
2016,28,338,Hugli,West Bengal,22.9052114,88.3760639,8235,0.0,1,79.0,223.0,22.0,108.0,295.2,0.7027602741,,273884,86.04,-0.239316,-0.970942,1
2016,34,338,Hugli,West Bengal,22.9052114,88.3760639,1615,0.0,0,8235.0,79.0,223.0,2139.75,301.64,1.7835332634999999,13.0,273884,86.04,-0.822984,-0.568065,1
2010,46,339,Bankura,West Bengal,23.13195425,87.2073972,12,0.0,0,,,,,302.86400000000003,0.02642647165,8.0,619745,88.39,-0.663123,0.748511,0
2011,26,339,Bankura,West Bengal,23.13195425,87.2073972,24,0.0,0,12.0,,,12.0,,1.000746546,5.0,619745,88.39,-0.0,-1.0,1
2016,41,339,Bankura,West Bengal,23.13195425,87.2073972,149,0.0,1,24.0,12.0,,18.0,300.875,0.2139307529,,619745,88.39,-0.970942,0.239316,0
2018,30,340,Puruliya,West Bengal,23.3291882,86.3672378,651,0.0,1,,,,,303.40000000000003,0.5356093389,4.0,223835,35.61,-0.464723,-0.885456,1
2018,31,340,Puruliya,West Bengal,23.3291882,86.3672378,16,0.0,0,651.0,,,651.0,,0.9024276265,3.0,223835,35.61,-0.568065,-0.822984,1
2011,36,341,Haora,West Bengal,22.5736296,88.3251045,538,0.0,1,,,,,300.2,1.229217162,,46345,31.64,-0.935016,-0.354605,1
2011,38,341,Haora,West Bengal,22.5736296,88.3251045,18,0.0,0,538.0,,,538.0,300.54,1.243327224,,46345,31.64,-0.992709,-0.120537,1
2011,42,341,Haora,West Bengal,22.5736296,88.3251045,84,0.0,0,18.0,538.0,,278.0,303.865,0.1589969597,12.0,46345,31.64,-0.935016,0.354605,0
2021,41,341,Haora,West Bengal,22.5736296,88.3251045,290,0.0,0,84.0,18.0,538.0,213.33,300.7066666,0.293379319,17.0,46345,31.64,-0.970942,0.239316,0
2016,23,343,South 24 Parganas,West Bengal,22.5760669,88.42006758,57,0.0,0,,,,,303.60400000000004,0.7075943093,,76899,13.61,0.354605,-0.935016,1
2016,37,343,South 24 Parganas,West Bengal,22.5760669,88.42006758,127,0.0,0,57.0,,,57.0,301.004,0.7554481302,19.0,76899,13.61,-0.970942,-0.239316,1
2016,43,343,South 24 Parganas,West Bengal,22.5760669,88.42006758,83,0.0,0,127.0,57.0,,92.0,301.764,0.1254093123,16.0,76899,13.61,-0.885456,0.464723,0
2018,38,343,South 24 Parganas,West Bengal,22.5760669,88.42006758,728,0.0,1,83.0,127.0,57.0,89.0,302.67,0.5798968279,,76899,13.61,-0.992709,-0.120537,1
2010,35,344,Pashchim Medinipur,West Bengal,22.3599134,87.41331448,14,1.0,0,,,,,303.68,0.4367004405,11.0,9259255,978.15,-0.885456,-0.464723,1
2015,43,344,Pashchim Medinipur,West Bengal,22.3599134,87.41331448,87,0.0,0,14.0,,,14.0,302.952,0.04006380641,,9259255,978.15,-0.885456,0.464723,0
2016,28,344,Pashchim Medinipur,West Bengal,22.3599134,87.41331448,3330,4.0,1,87.0,14.0,,50.5,,0.3408034743,4.0,9259255,978.15,-0.239316,-0.970942,1
2018,22,344,Pashchim Medinipur,West Bengal,22.3599134,87.41331448,1173,0.0,0,3330.0,87.0,14.0,1143.67,303.08,0.3585401131,13.0,9259255,978.15,0.464723,-0.885456,1
2018,32,344,Pashchim Medinipur,West Bengal,22.3599134,87.41331448,1430,0.0,0,1173.0,3330.0,87.0,1151.0,,1.318926098,6.0,9259255,978.15,-0.663123,-0.748511,1
2018,33,344,Pashchim Medinipur,West Bengal,22.3599134,87.41331448,1568,0.0,0,1430.0,1173.0,3330.0,1505.0,301.16,0.3791070026,5.0,9259255,978.15,-0.748511,-0.663123,1
