censuscode,iso_year,iso_week,ner_symptoms,ner_diseases,ner_pathogens,ner_travel,ner_total_notes
120,2009,20,2,1,0,1,1
120,2010,30,5,6,1,3,4
120,2010,31,8,7,0,3,5
120,2012,2,1,1,0,0,1
120,2012,24,6,6,0,4,5
120,2012,26,2,1,1,1,1
120,2012,30,3,3,0,2,2
120,2012,37,5,3,0,1,3
120,2012,52,2,1,0,1,1
120,2014,13,1,1,0,0,1
120,2014,15,2,1,0,1,1
120,2014,17,1,1,0,1,1
120,2014,18,7,4,2,1,5
120,2015,29,5,2,1,1,2
120,2016,30,3,1,0,1,1
120,2017,2,1,1,0,1,1
120,2017,11,6,4,2,3,4
120,2017,46,7,1,0,2,3
120,2018,1,1,1,0,1,1
120,2018,15,3,4,0,3,3
120,2018,19,5,4,1,2,4
120,2018,32,10,1,0,3,3
120,2019,37,7,3,0,2,4
120,2019,40,9,3,0,3,5
120,2020,46,11,3,1,2,5
120,2022,4,1,1,0,1,1
125,2009,37,3,3,0,2,2
125,2009,38,8,5,0,4,5
125,2009,40,7,7,2,5,5
125,2009,41,3,1,1,3,3
125,2010,44,2,1,0,1,1
125,2011,11,2,1,0,0,1
125,2011,21,2,2,0,1,1
125,2011,26,7,2,0,1,3
125,2011,28,10,6,1,4,5
125,2011,33,5,3,0,3,3
125,2012,28,5,5,0,2,4
125,2012,34,3,2,0,1,2
125,2013,20,1,1,0,1,1
125,2013,31,3,2,0,2,2
125,2015,15,2,1,0,0,1
125,2016,51,1,1,0,1,1
125,2017,3,2,1,0,1,1
125,2018,26,4,1,0,0,2
125,2018,39,1,1,0,1,1
125,2019,8,5,1,2,1,3
125,2019,33,8,3,0,2,3
125,2021,5,2,1,0,1,1
125,2021,15,1,2,1,1,1
125,2021,28,8,4,1,2,4
125,2022,33,6,4,3,3,4
127,2011,27,3,2,1,2,2
127,2011,48,1,1,0,1,1
127,2012,36,7,4,0,4,4
127,2012,37,1,1,0,1,1
127,2012,39,6,3,0,3,4
127,2014,18,1,1,0,1,1
127,2015,30,3,1,0,1,1
127,2015,32,4,3,0,3,3
127,2015,34,7,4,1,2,4
127,2016,6,2,1,0,0,1
127,2016,9,10,5,1,4,5
127,2016,26,11,3,1,3,5
127,2016,31,12,6,0,4,5
127,2016,32,6,3,1,2,4
127,2016,34,8,2,1,1,5
127,2016,35,8,3,0,1,3
127,2017,6,2,1,0,1,1
127,2017,10,2,0,1,0,1
127,2017,22,2,1,0,0,1
127,2017,40,2,2,0,1,1
127,2019,6,8,5,2,3,4
127,2019,16,7,3,2,3,3
127,2019,26,3,2,0,2,2
127,2019,34,1,0,0,1,1
127,2020,24,3,3,0,3,4
127,2020,34,3,2,0,1,2
128,2009,12,1,0,1,0,1
128,2009,35,7,0,0,2,2
128,2010,19,2,2,0,1,1
128,2014,25,3,2,0,1,2
128,2015,16,3,0,0,0,1
128,2015,17,2,2,0,1,1
128,2015,18,2,2,0,0,1
128,2015,19,2,1,0,0,1
128,2015,29,2,1,1,0,1
128,2015,30,11,4,0,3,5
128,2015,32,0,2,1,1,1
128,2015,33,7,1,0,1,3
128,2017,51,2,2,0,1,1
128,2018,11,4,3,2,2,3
128,2018,19,2,1,0,1,1
128,2018,50,8,4,0,4,4
128,2019,11,5,3,0,1,2
128,2019,26,7,1,0,1,2
128,2019,51,1,1,0,1,1
128,2020,33,3,1,1,1,1
128,2021,32,9,3,2,4,5
128,2021,52,9,7,0,4,5
132,2009,33,6,3,1,2,4
132,2009,37,4,3,0,2,2
132,2010,8,8,4,2,3,4
132,2010,20,1,1,0,0,1
132,2010,21,4,3,0,2,2
132,2010,38,5,3,0,2,3
132,2010,49,1,1,0,0,1
132,2011,37,9,5,0,4,4
132,2012,28,8,6,0,5,5
132,2013,42,2,1,0,1,1
132,2015,14,10,3,1,3,5
132,2015,42,12,5,1,2,5
132,2016,23,5,1,0,0,2
132,2016,31,3,2,1,1,2
132,2016,32,3,3,1,1,3
132,2016,33,5,1,0,0,2
132,2016,34,6,6,0,3,4
132,2016,35,11,2,1,2,4
132,2016,36,1,2,0,1,1
132,2017,7,9,4,2,3,4
132,2018,35,3,0,0,1,1
132,2019,16,1,1,0,0,1
132,2019,34,7,2,1,2,3
132,2019,35,5,3,2,2,3
132,2019,36,8,6,3,3,5
132,2019,37,5,3,0,0,2
132,2019,38,10,2,0,3,4
132,2019,39,8,6,1,2,5
132,2019,40,6,3,1,3,3
132,2020,50,2,1,0,1,1
132,2021,10,3,2,0,1,2
132,2021,31,1,0,1,1,1
132,2021,32,2,0,0,1,1
132,2021,33,2,1,0,0,1
132,2021,34,3,0,0,1,2
132,2021,35,6,2,1,2,4
133,2009,50,2,2,0,1,1
133,2010,5,1,1,0,1,1
133,2010,40,9,2,1,2,4
133,2011,50,1,2,0,1,1
133,2012,22,2,1,0,0,1
133,2015,1,2,1,0,0,1
133,2017,31,4,2,0,1,2
133,2018,21,12,4,2,4,5
133,2019,35,7,5,1,5,5
133,2019,37,4,3,0,1,3
133,2019,39,6,1,0,2,3
133,2021,12,5,1,0,1,2
133,2021,31,3,2,0,1,1
133,2021,33,8,6,2,3,5
133,2021,34,1,1,0,1,1
133,2021,35,5,4,1,1,3
133,2022,16,2,1,0,1,1
133,2022,31,5,1,0,0,2
133,2022,37,6,4,0,3,5
133,2022,38,11,4,1,2,5
140,2009,32,3,4,0,2,3
140,2009,41,10,8,0,5,5
140,2010,2,1,2,0,1,1
140,2010,32,6,3,0,2,3
140,2011,35,8,7,0,2,5
140,2012,40,1,1,0,0,1
140,2013,3,1,1,0,1,1
140,2013,35,7,5,0,3,4
140,2013,40,4,3,0,1,2
140,2014,28,4,4,0,4,4
140,2015,34,3,1,0,1,1
140,2016,11,5,3,2,2,4
140,2016,41,5,3,0,2,3
140,2017,20,8,3,1,1,3
140,2017,39,2,2,0,1,1
140,2019,8,10,3,1,4,5
140,2019,27,8,3,0,2,4
140,2020,11,9,3,1,2,4
140,2020,25,5,1,0,1,2
140,2020,38,3,2,0,1,2
140,2021,4,2,1,0,1,1
140,2021,32,8,4,2,3,4
140,2021,33,1,1,1,0,1
140,2021,34,3,1,0,0,1
140,2021,35,9,5,0,5,5
140,2021,48,8,5,1,4,4
140,2022,6,13,3,1,5,5
140,2022,18,5,1,0,2,3
140,2022,37,6,1,1,3,3
141,2009,23,1,2,0,1,1
141,2009,37,8,3,1,1,4
141,2010,9,12,6,2,3,5
141,2011,33,3,2,0,1,3
141,2012,17,1,2,0,1,1
141,2014,40,2,1,0,0,1
141,2015,30,7,4,0,2,4
141,2015,32,13,4,1,1,5
141,2015,33,11,3,0,1,4
141,2015,34,6,6,0,4,5
141,2016,38,9,6,0,5,5
141,2018,21,11,3,1,1,4
141,2019,39,9,5,2,2,5
141,2020,31,6,3,0,2,2
141,2020,38,2,3,0,1,2
141,2020,42,6,4,0,4,4
141,2022,5,3,1,1,0,1
141,2022,37,6,1,1,3,3
141,2022,44,2,1,0,1,1
145,2010,23,2,1,0,0,1
145,2011,32,10,3,1,3,4
145,2012,20,1,1,0,1,1
145,2012,33,1,1,0,1,1
145,2012,34,8,8,0,4,5
145,2012,40,2,2,0,1,2
145,2013,38,7,6,0,3,4
145,2014,1,3,1,0,1,1
145,2014,33,3,2,0,2,2
145,2015,9,4,4,0,2,3
145,2015,21,1,1,0,0,1
145,2015,33,1,1,0,0,1
145,2016,19,3,1,1,1,2
145,2016,30,0,1,0,0,1
145,2017,42,10,5,2,1,5
145,2018,39,3,3,0,0,2
145,2019,11,1,1,0,1,1
145,2020,12,2,3,1,1,2
145,2021,30,5,4,1,2,3
145,2021,31,8,5,2,2,4
145,2021,32,4,4,2,2,3
145,2021,36,7,2,1,2,3
145,2022,9,5,1,0,2,2
145,2022,11,2,1,0,0,1
146,2009,30,1,1,0,1,1
146,2010,31,7,4,1,3,5
146,2010,34,4,2,1,0,2
146,2011,12,1,2,0,1,1
146,2011,15,2,1,0,1,1
146,2011,30,5,2,3,3,4
146,2011,36,7,5,0,2,5
146,2011,43,2,1,0,1,1
146,2013,21,1,1,0,1,1
146,2013,37,2,2,0,1,1
146,2013,39,6,8,0,3,5
146,2014,11,1,2,0,0,1
146,2014,30,2,2,0,2,2
146,2015,35,5,4,1,2,3
146,2015,36,2,1,0,1,1
146,2015,37,5,3,2,2,3
146,2015,38,10,6,0,3,5
146,2015,39,4,1,0,2,2
146,2015,44,4,1,0,2,2
146,2016,13,1,1,0,1,1
146,2016,36,8,4,2,3,3
146,2017,18,2,1,0,1,1
146,2018,50,1,1,0,1,1
146,2019,34,3,1,1,0,2
146,2020,8,10,5,1,3,4
146,2020,16,2,1,0,0,1
146,2021,27,13,6,1,3,5
146,2021,32,3,0,0,1,1
146,2021,33,11,5,2,2,5
146,2021,34,6,3,0,2,3
146,2021,35,9,1,0,3,3
146,2021,36,8,3,1,3,3
146,2022,16,2,1,0,0,1
146,2022,32,5,4,0,0,3
146,2022,38,8,4,2,4,4
147,2011,7,2,2,0,0,1
147,2011,13,2,1,0,1,1
147,2011,25,5,6,0,1,5
147,2011,36,1,2,0,0,1
147,2012,38,2,1,0,0,1
147,2013,42,1,1,0,1,1
147,2015,15,11,6,0,2,5
147,2015,25,4,2,0,0,2
147,2016,7,2,1,0,0,1
147,2016,23,7,4,1,1,4
147,2016,24,8,5,3,2,5
147,2017,32,2,1,0,1,2
147,2018,16,1,1,0,1,1
147,2020,9,5,0,0,1,2
147,2020,16,3,2,0,1,1
147,2021,25,10,4,1,2,5
147,2021,31,10,4,0,2,4
147,2021,32,2,2,0,0,1
147,2021,33,8,5,0,2,5
147,2021,34,3,0,0,0,1
147,2021,35,10,3,1,3,4
147,2022,41,6,2,0,3,3
147,2022,48,2,1,0,0,1
147,2022,50,1,1,0,1,1
148,2009,6,1,1,0,0,1
148,2011,50,2,1,0,1,1
148,2012,7,1,2,0,0,1
148,2012,16,2,1,0,1,1
148,2012,19,1,1,0,0,1
148,2012,33,4,5,0,1,3
148,2013,31,1,1,0,1,1
148,2013,37,7,3,0,1,3
148,2016,33,3,2,0,0,2
148,2016,36,3,2,0,2,2
148,2016,37,5,2,0,2,3
148,2019,21,2,1,0,1,1
148,2021,31,6,5,1,3,3
148,2021,32,3,2,1,0,2
148,2021,34,8,2,1,2,4
148,2021,35,6,4,0,2,3
148,2021,39,10,4,2,2,5
148,2022,30,7,3,2,3,5
148,2022,31,1,1,1,0,1
148,2022,48,2,1,0,0,1
149,2009,1,1,2,0,1,1
149,2009,31,5,3,0,3,3
149,2010,32,5,4,1,1,4
149,2010,34,11,4,1,4,5
149,2010,35,1,1,0,0,1
149,2010,36,6,8,3,4,5
149,2011,18,2,1,0,0,1
149,2011,24,4,3,2,2,2
149,2013,20,1,1,0,0,1
149,2013,23,1,1,0,0,1
149,2013,24,3,2,0,2,2
149,2013,29,6,5,0,1,4
149,2013,30,7,5,0,4,4
149,2013,31,4,5,0,2,3
149,2013,33,3,3,0,2,3
149,2013,35,6,3,0,3,4
149,2013,46,1,1,0,0,1
149,2014,3,1,1,0,1,1
149,2014,21,2,1,0,0,1
149,2014,25,4,3,0,2,2
149,2014,35,5,4,0,2,3
149,2015,5,1,2,0,1,1
149,2015,33,8,1,1,2,3
149,2015,34,4,2,1,1,2
149,2015,35,8,5,0,3,5
149,2015,36,5,2,0,3,3
149,2015,37,4,5,0,2,2
149,2016,22,6,3,0,3,3
149,2016,28,2,1,1,1,1
149,2016,29,3,1,0,2,2
149,2016,30,5,2,1,2,2
149,2016,31,6,6,2,3,3
149,2016,32,9,5,1,3,4
149,2016,33,6,2,1,3,4
149,2016,34,2,1,0,1,1
149,2016,38,11,3,0,4,5
149,2016,39,8,4,1,4,5
149,2016,40,3,1,1,1,1
149,2016,41,8,5,1,1,5
149,2016,42,10,0,0,1,4
149,2018,26,2,3,0,1,2
149,2018,36,3,2,0,0,2
149,2018,41,9,1,2,3,5
149,2019,13,10,3,1,4,4
149,2019,40,8,3,2,2,4
149,2020,2,6,5,2,3,4
149,2020,8,7,1,0,3,4
149,2020,10,9,4,1,1,5
149,2021,18,3,0,1,2,2
149,2022,44,2,2,0,1,1
150,2009,50,2,1,0,1,1
150,2010,9,1,1,0,1,1
150,2010,34,13,4,1,5,5
150,2011,49,2,1,0,1,1
150,2012,1,2,1,0,1,1
150,2014,30,4,3,0,0,3
150,2015,30,6,2,1,3,4
150,2015,31,11,4,1,2,5
150,2015,33,3,1,0,0,1
150,2015,34,8,4,0,2,5
150,2015,42,7,3,1,1,3
150,2015,47,1,1,0,1,1
150,2016,32,2,2,0,1,1
150,2016,35,4,2,1,1,2
150,2016,37,5,1,0,0,2
150,2019,24,7,2,1,2,3
150,2019,28,5,2,1,2,2
150,2019,29,1,1,0,1,1
150,2019,30,6,3,1,2,3
150,2019,31,5,5,1,3,4
150,2020,21,2,1,0,0,1
150,2021,34,7,5,0,3,4
150,2021,35,0,1,0,0,1
150,2021,36,8,4,2,3,5
150,2021,37,3,2,1,1,2
150,2022,1,3,2,1,1,2
150,2022,24,10,0,0,2,3
150,2022,45,3,1,0,0,1
155,2009,39,1,1,0,1,1
155,2010,47,2,1,0,1,1
155,2013,18,1,1,0,0,1
155,2013,30,1,1,0,0,1
155,2013,32,3,2,0,1,2
155,2013,37,8,6,0,2,5
155,2014,5,1,1,0,1,1
155,2014,32,4,2,0,2,2
155,2014,43,1,1,0,0,1
155,2015,35,1,0,1,1,1
155,2015,37,0,0,1,0,1
155,2015,38,1,1,0,0,1
155,2015,39,5,1,1,2,2
155,2016,24,4,1,2,0,3
155,2016,25,6,1,0,1,2
155,2016,26,10,4,3,2,4
155,2016,27,3,0,0,1,1
155,2016,28,4,1,0,2,2
155,2016,34,4,4,0,1,4
155,2017,22,5,2,1,2,3
155,2018,31,6,2,0,2,3
155,2019,5,1,1,0,1,1
155,2019,31,8,3,1,3,5
155,2021,27,1,0,0,1,1
155,2021,49,1,1,0,1,1
159,2010,2,1,2,0,1,1
159,2012,21,2,1,0,0,1
159,2012,31,2,3,0,2,2
159,2014,38,6,4,0,3,4
159,2016,21,11,4,1,3,5
159,2016,25,9,3,1,2,4
159,2017,5,1,1,0,0,1
159,2017,9,2,2,1,0,2
159,2018,15,2,4,1,1,3
159,2019,36,7,5,0,4,5
159,2019,37,5,3,0,3,4
159,2019,38,2,2,1,2,3
159,2019,39,9,2,0,1,3
159,2019,40,5,4,2,2,4
159,2019,41,3,2,0,1,2
159,2019,42,8,3,0,4,5
159,2020,17,7,4,1,2,4
159,2020,23,12,5,2,4,5
159,2021,21,1,1,0,1,1
159,2021,22,13,4,3,2,5
159,2021,23,7,6,1,1,3
159,2021,24,3,1,0,1,1
159,2021,25,3,2,0,1,2
159,2021,30,2,1,0,1,1
159,2022,20,6,2,0,1,3
159,2022,29,9,5,0,2,5
160,2009,35,3,2,0,2,2
160,2012,9,2,1,0,0,1
160,2013,16,1,1,0,0,1
160,2014,18,2,2,0,1,1
160,2016,12,6,5,1,2,4
160,2016,29,2,3,0,1,2
160,2016,39,9,1,0,2,4
160,2018,20,9,3,2,1,5
160,2018,32,7,2,0,3,3
160,2019,25,5,2,1,2,2
160,2019,50,6,4,1,0,4
160,2020,15,1,1,0,1,1
160,2020,31,4,0,0,0,1
160,2021,12,1,1,0,1,1
160,2021,31,11,4,1,3,5
160,2021,32,9,2,0,2,4
160,2021,33,4,2,1,1,2
160,2021,34,2,1,0,0,1
160,2021,35,10,3,1,3,4
160,2021,36,12,5,0,4,5
160,2022,3,2,1,0,1,1
160,2022,6,6,3,0,2,3
160,2022,43,1,1,0,0,1
162,2010,19,2,1,0,0,1
162,2010,33,5,2,0,1,2
162,2011,28,4,2,1,3,4
162,2012,32,2,1,0,1,1
162,2012,34,7,5,0,1,4
162,2012,43,2,2,0,1,1
162,2013,2,1,1,0,1,1
162,2014,28,7,5,0,2,5
162,2014,36,2,2,0,2,2
162,2015,9,4,2,1,1,2
162,2015,18,8,2,0,4,4
162,2015,19,1,1,0,0,1
162,2015,27,7,2,0,3,4
162,2016,17,1,1,0,1,1
162,2017,10,8,4,0,2,4
162,2017,11,6,2,0,1,3
162,2018,2,1,1,0,0,1
162,2018,38,7,2,1,3,4
162,2018,39,2,0,1,0,1
162,2018,41,1,1,0,0,1
162,2018,42,4,3,0,2,3
162,2019,6,7,3,1,4,4
162,2019,24,2,1,0,1,1
162,2019,28,6,3,1,1,2
162,2019,31,9,4,0,2,5
162,2019,40,5,2,0,3,3
162,2019,41,3,3,0,1,2
162,2019,42,5,4,2,3,3
162,2019,44,3,4,0,3,3
162,2020,10,10,2,2,0,4
162,2020,21,2,1,0,1,1
162,2021,19,8,1,0,2,2
162,2021,35,5,1,0,1,2
162,2021,36,4,0,0,0,1
162,2021,37,7,3,1,4,4
162,2021,38,3,1,0,0,1
162,2021,39,7,3,2,2,4
162,2021,42,3,0,0,0,1
162,2022,38,10,2,0,4,5
164,2012,39,2,2,1,1,3
164,2014,3,2,1,0,1,1
164,2016,34,5,2,0,1,2
164,2017,36,2,2,0,2,2
164,2017,45,2,1,0,0,1
164,2018,9,10,3,2,2,4
164,2018,26,3,0,0,1,1
164,2018,33,9,4,1,2,4
164,2019,24,4,2,0,0,2
164,2019,42,6,2,0,3,3
164,2020,46,10,3,0,3,5
164,2021,52,2,1,0,1,1
164,2022,18,4,1,0,1,2
164,2022,20,2,3,1,2,3
164,2022,21,5,3,2,2,4
164,2022,44,1,2,0,1,1
164,2022,45,8,3,0,4,4
165,2009,40,10,2,0,2,3
165,2010,11,2,1,0,0,1
165,2011,1,2,1,0,1,1
165,2011,11,1,1,0,1,1
165,2011,14,1,1,0,1,1
165,2011,49,2,1,0,1,1
165,2012,38,8,6,0,2,5
165,2014,10,1,2,0,1,1
165,2015,42,2,2,0,1,2
165,2015,43,1,1,0,0,1
165,2015,44,9,5,0,2,5
165,2016,17,7,4,0,4,5
165,2016,38,7,6,0,2,5
165,2016,48,1,2,0,1,1
165,2018,17,11,5,1,4,5
165,2018,48,2,1,0,1,1
165,2019,16,10,3,0,3,4
165,2019,25,7,5,0,3,4
165,2019,30,3,3,1,2,3
165,2019,31,9,7,2,2,4
165,2019,32,6,3,1,1,4
165,2019,33,2,2,0,2,2
165,2019,34,10,5,0,3,5
165,2019,38,5,5,0,2,4
165,2019,40,13,4,1,2,5
165,2019,42,4,2,0,1,2
165,2019,50,7,6,0,3,4
165,2021,10,4,3,0,1,3
165,2021,31,4,5,0,2,4
165,2021,32,4,1,1,2,3
165,2021,33,4,1,0,1,2
165,2021,34,5,3,0,1,3
165,2021,35,11,5,1,3,5
165,2021,36,3,2,0,0,2
165,2021,37,3,1,1,1,1
165,2021,38,5,4,2,2,4
165,2021,39,8,2,1,3,4
165,2021,40,3,2,0,1,1
165,2022,31,11,1,1,3,4
166,2010,23,2,1,0,1,1
166,2010,26,2,0,1,1,1
166,2010,39,1,1,0,0,1
166,2014,2,2,2,0,1,1
166,2014,5,1,1,0,0,1
166,2015,9,8,1,0,1,3
166,2015,37,9,6,3,4,5
166,2015,38,2,2,1,0,1
166,2015,39,2,0,1,1,1
166,2015,40,4,4,1,2,3
166,2016,11,2,2,0,1,1
166,2016,21,2,2,0,1,2
166,2016,23,2,2,2,1,2
166,2016,42,3,2,0,2,2
166,2017,10,9,4,0,1,5
166,2017,29,5,5,0,4,4
166,2017,34,3,3,1,2,2
166,2017,42,9,3,1,2,4
166,2018,5,2,1,0,1,1
166,2018,25,6,7,0,4,5
166,2018,37,5,2,0,1,2
166,2018,40,2,1,0,0,1
166,2019,7,4,1,1,2,2
166,2019,26,4,2,1,1,3
166,2020,30,3,1,0,1,1
166,2021,25,5,5,2,2,3
166,2021,33,15,6,2,3,5
166,2021,34,3,3,1,2,3
166,2021,35,11,4,0,3,5
166,2022,31,7,4,0,2,4
172,2012,8,1,1,0,0,1
172,2012,36,3,3,0,2,2
172,2012,38,2,2,0,0,2
172,2014,21,2,2,0,1,1
172,2015,11,2,1,0,0,1
172,2015,33,7,1,1,3,4
172,2015,34,7,2,1,1,2
172,2015,35,7,2,0,2,2
172,2015,37,7,3,0,3,4
172,2015,39,8,6,1,4,5
172,2017,26,4,2,1,0,2
172,2018,15,6,3,0,2,3
172,2018,17,1,0,0,0,1
172,2019,27,6,4,2,4,4
172,2019,30,4,4,0,2,2
172,2019,38,8,8,1,4,5
172,2019,39,8,4,3,2,5
172,2019,40,4,1,0,0,2
172,2019,42,5,4,0,3,3
172,2019,47,2,1,0,0,1
172,2020,22,1,1,0,1,1
172,2020,28,7,1,0,1,3
172,2020,31,4,1,1,2,2
172,2020,32,8,0,0,3,4
172,2020,33,5,3,2,3,4
172,2020,37,11,3,1,4,5
172,2020,38,4,2,0,2,3
172,2020,40,5,5,0,3,3
172,2021,20,3,0,0,0,1
172,2021,24,6,2,1,2,2
172,2021,32,6,3,1,3,3
172,2022,35,2,1,0,0,1
172,2022,40,3,0,0,1,1
194,2012,28,6,5,0,3,4
194,2013,41,5,5,0,3,3
194,2014,34,4,3,0,0,2
194,2014,35,4,4,0,2,3
194,2014,41,4,2,0,1,2
194,2015,27,10,3,1,5,5
194,2015,28,4,2,0,1,2
194,2015,29,7,2,0,2,3
194,2015,30,5,2,0,2,2
194,2016,5,2,1,0,1,1
194,2016,32,5,1,0,1,2
194,2020,32,3,1,0,0,1
194,2021,25,9,5,1,2,5
194,2021,32,4,1,1,2,3
194,2022,26,9,4,0,4,4
195,2009,37,3,3,0,3,3
195,2010,52,1,1,0,0,1
195,2011,51,2,1,0,1,1
195,2012,3,1,1,0,0,1
195,2013,25,2,3,0,2,2
195,2013,38,3,2,0,1,2
195,2015,14,3,4,1,2,2
195,2015,34,2,2,0,2,2
195,2016,47,2,1,0,1,1
195,2018,21,2,1,0,1,2
195,2018,48,2,1,0,0,1
195,2019,33,9,5,1,5,5
195,2019,37,1,1,0,0,1
195,2019,39,9,4,1,2,4
195,2020,35,4,2,0,2,2
195,2020,37,5,1,2,3,4
195,2021,3,2,1,0,1,1
195,2021,22,11,6,1,4,5
195,2021,34,3,4,0,1,2
195,2021,35,11,3,0,3,5
195,2021,36,9,1,0,3,4
195,2021,37,11,4,1,0,5
195,2021,38,10,4,1,2,5
195,2021,39,8,1,0,2,3
195,2021,40,10,3,1,4,5
195,2022,29,1,1,0,0,1
195,2022,34,8,3,0,3,5
211,2009,24,3,2,0,1,2
211,2009,48,1,1,0,0,1
211,2010,40,8,3,0,3,5
211,2011,15,1,1,0,0,1
211,2012,32,4,4,0,1,3
211,2012,34,8,8,0,4,5
211,2012,51,3,1,0,1,1
211,2013,17,2,2,0,1,1
211,2013,18,2,1,0,1,1
211,2016,1,1,1,0,1,1
211,2016,31,4,3,1,3,5
211,2017,12,6,2,1,2,3
211,2018,19,13,2,0,2,4
211,2018,44,4,1,0,1,2
211,2018,47,1,1,0,0,1
211,2019,23,9,5,0,3,5
211,2020,38,6,2,1,2,3
211,2021,19,1,1,0,0,1
216,2009,32,2,1,0,0,1
216,2010,20,2,1,0,1,1
216,2011,41,2,1,0,0,1
216,2011,50,2,1,0,1,1
216,2012,28,3,2,0,1,2
216,2012,30,6,4,0,2,3
216,2012,31,3,2,0,1,2
216,2012,32,6,4,0,2,4
216,2013,42,2,2,0,1,2
216,2014,33,8,4,0,2,4
216,2015,18,1,1,0,1,1
216,2015,28,2,1,0,0,1
216,2015,31,2,1,0,1,1
216,2015,39,7,4,0,3,3
216,2016,16,1,1,0,1,1
216,2016,19,0,1,0,0,1
216,2016,20,12,3,0,3,5
216,2016,39,2,1,0,1,1
216,2017,6,2,1,0,0,1
216,2017,28,5,2,1,2,2
216,2017,29,5,4,0,1,4
216,2017,31,9,3,2,4,5
216,2017,32,2,1,0,0,1
216,2017,34,4,1,1,1,2
216,2018,3,1,1,0,1,1
216,2018,21,8,5,0,4,4
216,2018,27,9,6,1,3,5
216,2018,29,7,2,0,0,3
216,2018,30,3,4,1,1,2
216,2018,31,2,2,0,1,1
216,2018,37,10,4,2,2,4
216,2018,38,7,4,3,3,4
216,2018,39,4,3,1,4,5
216,2018,40,8,6,0,3,5
216,2018,41,3,4,2,3,3
216,2019,14,7,3,0,1,4
216,2019,17,1,1,0,1,1
216,2019,18,6,3,0,4,4
216,2019,22,7,5,0,2,5
216,2019,23,8,4,0,3,4
216,2019,24,9,5,0,1,5
216,2019,25,1,1,1,1,1
216,2019,26,4,3,1,1,3
216,2019,27,2,0,0,1,1
216,2019,28,5,0,1,0,2
216,2019,29,4,1,1,0,2
216,2019,30,5,0,0,1,2
216,2020,38,6,2,1,2,3
216,2021,19,3,1,0,1,1
216,2022,36,10,2,1,1,5
216,2022,40,2,1,0,1,1
218,2009,42,3,3,0,0,2
218,2010,25,8,4,0,3,3
218,2011,23,2,1,0,1,1
218,2014,30,2,1,0,1,1
218,2015,20,2,1,0,1,1
218,2015,36,2,3,0,0,2
218,2016,8,1,2,0,1,1
218,2016,13,8,4,1,2,4
218,2016,40,8,5,0,3,5
218,2016,46,2,1,0,1,1
218,2017,2,1,1,0,1,1
218,2017,21,6,1,0,1,2
218,2017,22,6,2,0,1,2
218,2017,28,9,3,1,4,4
218,2017,31,2,0,0,1,1
218,2018,39,9,6,1,2,5
218,2018,40,0,1,1,1,1
218,2018,41,10,5,0,3,4
218,2018,42,10,3,1,3,5
218,2019,22,1,1,0,0,1
218,2019,23,1,1,0,1,1
218,2019,35,9,3,0,1,3
218,2019,37,9,3,2,3,4
218,2019,38,4,2,2,1,2
218,2019,39,4,1,1,0,2
218,2019,40,7,5,1,3,5
218,2019,41,3,2,0,1,1
218,2019,42,7,4,2,3,5
218,2020,42,4,4,0,2,3
218,2021,33,4,1,0,1,2
218,2022,5,6,0,0,1,2
218,2022,30,12,5,0,5,5
221,2010,19,2,3,0,1,1
221,2011,29,5,3,0,2,3
221,2012,39,1,1,0,0,1
221,2012,40,2,1,0,1,1
221,2012,41,7,5,0,3,4
221,2012,43,1,1,0,1,1
221,2014,42,2,3,0,1,2
221,2015,23,2,1,0,0,1
221,2015,42,1,1,0,0,1
221,2016,17,2,2,0,1,1
221,2016,34,10,4,1,4,5
221,2016,35,8,4,0,3,5
221,2016,36,7,1,1,1,3
221,2016,37,6,4,1,2,4
221,2017,12,1,1,0,0,1
221,2017,33,1,1,0,0,1
221,2017,34,8,2,0,1,4
221,2017,36,5,0,0,1,1
221,2018,35,9,5,1,4,5
221,2019,25,6,3,0,2,4
221,2020,10,8,4,0,3,5
221,2020,42,2,2,0,1,2
221,2021,31,2,0,0,1,1
223,2009,9,2,2,0,1,1
223,2009,50,3,1,0,1,1
223,2012,35,7,6,0,2,5
223,2013,24,1,1,0,1,1
223,2013,35,8,6,0,3,5
223,2013,50,1,1,0,0,1
223,2015,12,1,1,0,1,1
223,2015,18,2,1,0,0,1
223,2015,41,1,1,0,0,1
223,2015,42,1,2,0,1,1
223,2015,43,2,1,0,1,1
223,2015,45,8,1,3,2,4
223,2016,3,2,2,0,1,1
223,2016,22,10,4,0,1,4
223,2016,29,2,2,0,2,2
223,2018,25,9,4,0,3,4
223,2018,39,6,4,0,2,2
223,2020,15,7,0,0,1,3
223,2021,16,9,5,1,2,5
223,2021,27,7,5,0,3,4
223,2022,25,7,3,0,4,5
224,2009,6,2,1,0,1,1
224,2009,45,2,1,0,0,1
224,2010,25,3,3,1,2,3
224,2010,28,7,6,0,4,5
224,2010,48,1,2,0,0,1
224,2015,21,1,2,0,0,1
224,2015,23,2,1,0,0,1
224,2015,24,2,2,0,1,1
224,2015,25,9,5,0,3,5
224,2015,26,4,3,0,0,2
224,2015,27,2,3,0,1,2
224,2015,42,2,2,0,2,2
224,2016,18,3,3,1,2,3
224,2020,24,7,2,1,0,3
226,2010,33,7,3,0,2,3
226,2010,34,10,4,1,2,5
226,2010,36,8,5,3,5,5
